,Date,3m1s_inversion,3m2s_inversion,2s10s_inversion,2s30s_inversion
5565,1997-03-25,False,False,False,False
5566,1997-03-24,False,False,False,False
5567,1997-03-21,False,False,False,False
5568,1997-03-20,False,False,False,False
5569,1997-03-19,False,False,False,False
5570,1997-03-18,False,False,False,False
5571,1997-03-17,False,False,False,False
5572,1997-03-14,False,False,False,False
5573,1997-03-13,False,False,False,False
5574,1997-03-12,False,False,False,False
5575,1997-03-11,False,False,False,False
5576,1997-03-10,False,False,False,False
5577,1997-03-07,False,False,False,False
5578,1997-03-06,False,False,False,False
5579,1997-03-05,False,False,False,False
5580,1997-03-04,False,False,False,False
5581,1997-03-03,False,False,False,False
5582,1997-02-28,False,False,False,False
5583,1997-02-27,False,False,False,False
5584,1997-02-26,False,False,False,False
5585,1997-02-25,False,False,False,False
5586,1997-02-24,False,False,False,False
5587,1997-02-21,False,False,False,False
5588,1997-02-20,False,False,False,False
5589,1997-02-19,False,False,False,False
5590,1997-02-18,False,False,False,False
5591,1997-02-14,False,False,False,False
5592,1997-02-13,False,False,False,False
5593,1997-02-12,False,False,False,False
5594,1997-02-11,False,False,False,False
5595,1997-02-10,False,False,False,False
5596,1997-02-07,False,False,False,False
5597,1997-02-06,False,False,False,False
5598,1997-02-05,False,False,False,False
5599,1997-02-04,False,False,False,False
5600,1997-02-03,False,False,False,False
5601,1997-01-31,False,False,False,False
5602,1997-01-30,False,False,False,False
5603,1997-01-29,False,False,False,False
5604,1997-01-28,False,False,False,False
5605,1997-01-27,False,False,False,False
5606,1997-01-24,False,False,False,False
5607,1997-01-23,False,False,False,False
5608,1997-01-22,False,False,False,False
5609,1997-01-21,False,False,False,False
5610,1997-01-17,False,False,False,False
5611,1997-01-16,False,False,False,False
5612,1997-01-15,False,False,False,False
5613,1997-01-14,False,False,False,False
5614,1997-01-13,False,False,False,False
5615,1997-01-10,False,False,False,False
5616,1997-01-09,False,False,False,False
5617,1997-01-08,False,False,False,False
5618,1997-01-07,False,False,False,False
5619,1997-01-06,False,False,False,False
5620,1997-01-03,False,False,False,False
5621,1997-01-02,False,False,False,False
5622,1996-12-31,False,False,False,False
5623,1996-12-30,False,False,False,False
5624,1996-12-27,False,False,False,False
5625,1996-12-26,False,False,False,False
5626,1996-12-24,False,False,False,False
5627,1996-12-23,False,False,False,False
5628,1996-12-20,False,False,False,False
5629,1996-12-19,False,False,False,False
5630,1996-12-18,False,False,False,False
5631,1996-12-17,False,False,False,False
5632,1996-12-16,False,False,False,False
5633,1996-12-13,False,False,False,False
5634,1996-12-12,False,False,False,False
5635,1996-12-11,False,False,False,False
5636,1996-12-10,False,False,False,False
5637,1996-12-09,False,False,False,False
5638,1996-12-06,False,False,False,False
5639,1996-12-05,False,False,False,False
5640,1996-12-04,False,False,False,False
5641,1996-12-03,False,False,False,False
5642,1996-12-02,False,False,False,False
5643,1996-11-29,False,False,False,False
5644,1996-11-27,False,False,False,False
5645,1996-11-26,False,False,False,False
5646,1996-11-25,False,False,False,False
5647,1996-11-22,False,False,False,False
5648,1996-11-21,False,False,False,False
5649,1996-11-20,False,False,False,False
5650,1996-11-19,False,False,False,False
5651,1996-11-18,False,False,False,False
5652,1996-11-15,False,False,False,False
5653,1996-11-14,False,False,False,False
5654,1996-11-13,False,False,False,False
5655,1996-11-12,False,False,False,False
5656,1996-11-08,False,False,False,False
5657,1996-11-07,False,False,False,False
5658,1996-11-06,False,False,False,False
5659,1996-11-05,False,False,False,False
5660,1996-11-04,False,False,False,False
5661,1996-11-01,False,False,False,False
5662,1996-10-31,False,False,False,False
5663,1996-10-30,False,False,False,False
5664,1996-10-29,False,False,False,False
5665,1996-10-28,False,False,False,False
5666,1996-10-25,False,False,False,False
5667,1996-10-24,False,False,False,False
5668,1996-10-23,False,False,False,False
5669,1996-10-22,False,False,False,False
5670,1996-10-21,False,False,False,False
5671,1996-10-18,False,False,False,False
5672,1996-10-17,False,False,False,False
5673,1996-10-16,False,False,False,False
5674,1996-10-15,False,False,False,False
5675,1996-10-11,False,False,False,False
5676,1996-10-10,False,False,False,False
5677,1996-10-09,False,False,False,False
5678,1996-10-08,False,False,False,False
5679,1996-10-07,False,False,False,False
5680,1996-10-04,False,False,False,False
5681,1996-10-03,False,False,False,False
5682,1996-10-02,False,False,False,False
5683,1996-10-01,False,False,False,False
5684,1996-09-30,False,False,False,False
5685,1996-09-27,False,False,False,False
5686,1996-09-26,False,False,False,False
5687,1996-09-25,False,False,False,False
5688,1996-09-24,False,False,False,False
5689,1996-09-23,False,False,False,False
5690,1996-09-20,False,False,False,False
5691,1996-09-19,False,False,False,False
5692,1996-09-18,False,False,False,False
5693,1996-09-17,False,False,False,False
5694,1996-09-16,False,False,False,False
5695,1996-09-13,False,False,False,False
5696,1996-09-12,False,False,False,False
5697,1996-09-11,False,False,False,False
5698,1996-09-10,False,False,False,False
5699,1996-09-09,False,False,False,False
5700,1996-09-06,False,False,False,False
5701,1996-09-05,False,False,False,False
5702,1996-09-04,False,False,False,False
5703,1996-09-03,False,False,False,False
5704,1996-08-30,False,False,False,False
5705,1996-08-29,False,False,False,False
5706,1996-08-28,False,False,False,False
5707,1996-08-27,False,False,False,False
5708,1996-08-26,False,False,False,False
5709,1996-08-23,False,False,False,False
5710,1996-08-22,False,False,False,False
5711,1996-08-21,False,False,False,False
5712,1996-08-20,False,False,False,False
5713,1996-08-19,False,False,False,False
5714,1996-08-16,False,False,False,False
5715,1996-08-15,False,False,False,False
5716,1996-08-14,False,False,False,False
5717,1996-08-13,False,False,False,False
5718,1996-08-12,False,False,False,False
5719,1996-08-09,False,False,False,False
5720,1996-08-08,False,False,False,False
5721,1996-08-07,False,False,False,False
5722,1996-08-06,False,False,False,False
5723,1996-08-05,False,False,False,False
5724,1996-08-02,False,False,False,False
5725,1996-08-01,False,False,False,False
5726,1996-07-31,False,False,False,False
5727,1996-07-30,False,False,False,False
5728,1996-07-29,False,False,False,False
5729,1996-07-26,False,False,False,False
5730,1996-07-25,False,False,False,False
5731,1996-07-24,False,False,False,False
5732,1996-07-23,False,False,False,False
5733,1996-07-22,False,False,False,False
5734,1996-07-19,False,False,False,False
5735,1996-07-18,False,False,False,False
5736,1996-07-17,False,False,False,False
5737,1996-07-16,False,False,False,False
5738,1996-07-15,False,False,False,False
5739,1996-07-12,False,False,False,False
5740,1996-07-11,False,False,False,False
5741,1996-07-10,False,False,False,False
5742,1996-07-09,False,False,False,False
5743,1996-07-08,False,False,False,False
5744,1996-07-05,False,False,False,False
5745,1996-07-03,False,False,False,False
5746,1996-07-02,False,False,False,False
5747,1996-07-01,False,False,False,False
5748,1996-06-28,False,False,False,False
5749,1996-06-27,False,False,False,False
5750,1996-06-26,False,False,False,False
5751,1996-06-25,False,False,False,False
5752,1996-06-24,False,False,False,False
5753,1996-06-21,False,False,False,False
5754,1996-06-20,False,False,False,False
5755,1996-06-19,False,False,False,False
5756,1996-06-18,False,False,False,False
5757,1996-06-17,False,False,False,False
5758,1996-06-14,False,False,False,False
5759,1996-06-13,False,False,False,False
5760,1996-06-12,False,False,False,False
5761,1996-06-11,False,False,False,False
5762,1996-06-10,False,False,False,False
5763,1996-06-07,False,False,False,False
5764,1996-06-06,False,False,False,False
5765,1996-06-05,False,False,False,False
5766,1996-06-04,False,False,False,False
5767,1996-06-03,False,False,False,False
5768,1996-05-31,False,False,False,False
5769,1996-05-30,False,False,False,False
5770,1996-05-29,False,False,False,False
5771,1996-05-28,False,False,False,False
5772,1996-05-24,False,False,False,False
5773,1996-05-23,False,False,False,False
5774,1996-05-22,False,False,False,False
5775,1996-05-21,False,False,False,False
5776,1996-05-20,False,False,False,False
5777,1996-05-17,False,False,False,False
5778,1996-05-16,False,False,False,False
5779,1996-05-15,False,False,False,False
5780,1996-05-14,False,False,False,False
5781,1996-05-13,False,False,False,False
5782,1996-05-10,False,False,False,False
5783,1996-05-09,False,False,False,False
5784,1996-05-08,False,False,False,False
5785,1996-05-07,False,False,False,False
5786,1996-05-06,False,False,False,False
5787,1996-05-03,False,False,False,False
5788,1996-05-02,False,False,False,False
5789,1996-05-01,False,False,False,False
5790,1996-04-30,False,False,False,False
5791,1996-04-29,False,False,False,False
5792,1996-04-26,False,False,False,False
5793,1996-04-25,False,False,False,False
5794,1996-04-24,False,False,False,False
5795,1996-04-23,False,False,False,False
5796,1996-04-22,False,False,False,False
5797,1996-04-19,False,False,False,False
5798,1996-04-18,False,False,False,False
5799,1996-04-17,False,False,False,False
5800,1996-04-16,False,False,False,False
5801,1996-04-15,False,False,False,False
5802,1996-04-12,False,False,False,False
5803,1996-04-11,False,False,False,False
5804,1996-04-10,False,False,False,False
5805,1996-04-09,False,False,False,False
5806,1996-04-08,False,False,False,False
5807,1996-04-05,False,False,False,False
5808,1996-04-04,False,False,False,False
5809,1996-04-03,False,False,False,False
5810,1996-04-02,False,False,False,False
5811,1996-04-01,False,False,False,False
5812,1996-03-29,False,False,False,False
5813,1996-03-28,False,False,False,False
5814,1996-03-27,False,False,False,False
5815,1996-03-26,False,False,False,False
5816,1996-03-25,False,False,False,False
5817,1996-03-22,False,False,False,False
5818,1996-03-21,False,False,False,False
5819,1996-03-20,False,False,False,False
5820,1996-03-19,False,False,False,False
5821,1996-03-18,False,False,False,False
5822,1996-03-15,False,False,False,False
5823,1996-03-14,False,False,False,False
5824,1996-03-13,False,False,False,False
5825,1996-03-12,False,False,False,False
5826,1996-03-11,False,False,False,False
5827,1996-03-08,False,False,False,False
5828,1996-03-07,False,False,False,False
5829,1996-03-06,False,False,False,False
5830,1996-03-05,False,False,False,False
5831,1996-03-04,False,False,False,False
5832,1996-03-01,False,False,False,False
5833,1996-02-29,False,False,False,False
5834,1996-02-28,False,False,False,False
5835,1996-02-27,False,False,False,False
5836,1996-02-26,False,False,False,False
5837,1996-02-23,False,False,False,False
5838,1996-02-22,False,False,False,False
5839,1996-02-21,False,False,False,False
5840,1996-02-20,False,False,False,False
5841,1996-02-16,True,False,False,False
5842,1996-02-15,True,True,False,False
5843,1996-02-14,True,True,False,False
5844,1996-02-13,True,True,False,False
5845,1996-02-12,True,True,False,False
5846,1996-02-09,True,True,False,False
5847,1996-02-08,True,True,False,False
5848,1996-02-07,True,True,False,False
5849,1996-02-06,True,True,False,False
5850,1996-02-05,True,True,False,False
5851,1996-02-02,True,True,False,False
5852,1996-02-01,True,True,False,False
5853,1996-01-31,True,True,False,False
5854,1996-01-30,True,True,False,False
5855,1996-01-29,True,True,False,False
5856,1996-01-26,True,True,False,False
5857,1996-01-25,True,True,False,False
5858,1996-01-24,True,True,False,False
5859,1996-01-23,True,True,False,False
5860,1996-01-22,True,True,False,False
5861,1996-01-19,True,True,False,False
5862,1996-01-18,True,True,False,False
5863,1996-01-17,True,True,False,False
5864,1996-01-16,True,True,False,False
5865,1996-01-12,True,True,False,False
5866,1996-01-11,True,False,False,False
5867,1996-01-10,False,False,False,False
5868,1996-01-09,True,False,False,False
5869,1996-01-08,False,False,False,False
5870,1996-01-05,False,False,False,False
5871,1996-01-04,False,True,False,False
5872,1996-01-03,True,True,False,False
5873,1996-01-02,True,True,False,False
5874,1995-12-29,False,False,False,False
5875,1995-12-28,False,False,False,False
5876,1995-12-27,False,False,False,False
5877,1995-12-26,False,False,False,False
5878,1995-12-22,False,False,False,False
5879,1995-12-21,False,False,False,False
5880,1995-12-20,False,False,False,False
5881,1995-12-19,False,False,False,False
5882,1995-12-18,False,False,False,False
5883,1995-12-15,True,False,False,False
5884,1995-12-14,True,True,False,False
5885,1995-12-13,True,True,False,False
5886,1995-12-12,True,True,False,False
5887,1995-12-11,True,True,False,False
5888,1995-12-08,True,True,False,False
5889,1995-12-07,True,True,False,False
5890,1995-12-06,True,True,False,False
5891,1995-12-05,True,True,False,False
5892,1995-12-04,True,True,False,False
5893,1995-12-01,True,True,False,False
5894,1995-11-30,True,True,False,False
5895,1995-11-29,True,True,False,False
5896,1995-11-28,True,True,False,False
5897,1995-11-27,True,True,False,False
5898,1995-11-24,True,False,False,False
5899,1995-11-22,True,True,False,False
5900,1995-11-21,True,True,False,False
5901,1995-11-20,True,True,False,False
5902,1995-11-17,True,True,False,False
5903,1995-11-16,True,True,False,False
5904,1995-11-15,True,True,False,False
5905,1995-11-14,True,True,False,False
5906,1995-11-13,True,True,False,False
5907,1995-11-10,True,True,False,False
5908,1995-11-09,True,True,False,False
5909,1995-11-08,True,True,False,False
5910,1995-11-07,True,False,False,False
5911,1995-11-06,True,True,False,False
5912,1995-11-03,True,False,False,False
5913,1995-11-02,True,True,False,False
5914,1995-11-01,True,False,False,False
5915,1995-10-31,False,False,False,False
5916,1995-10-30,False,False,False,False
5917,1995-10-27,False,False,False,False
5918,1995-10-26,False,False,False,False
5919,1995-10-25,False,False,False,False
5920,1995-10-24,False,False,False,False
5921,1995-10-23,False,False,False,False
5922,1995-10-20,False,False,False,False
5923,1995-10-19,False,False,False,False
5924,1995-10-18,False,False,False,False
5925,1995-10-17,False,False,False,False
5926,1995-10-16,False,False,False,False
5927,1995-10-13,False,False,False,False
5928,1995-10-12,False,False,False,False
5929,1995-10-11,False,False,False,False
5930,1995-10-10,False,False,False,False
5931,1995-10-06,False,False,False,False
5932,1995-10-05,False,False,False,False
5933,1995-10-04,False,False,False,False
5934,1995-10-03,False,False,False,False
5935,1995-10-02,False,False,False,False
5936,1995-09-29,False,False,False,False
5937,1995-09-28,False,False,False,False
5938,1995-09-27,False,False,False,False
5939,1995-09-26,False,False,False,False
5940,1995-09-25,False,False,False,False
5941,1995-09-22,False,False,False,False
5942,1995-09-21,False,False,False,False
5943,1995-09-20,False,False,False,False
5944,1995-09-19,False,False,False,False
5945,1995-09-18,False,False,False,False
5946,1995-09-15,False,False,False,False
5947,1995-09-14,False,False,False,False
5948,1995-09-13,False,False,False,False
5949,1995-09-12,False,False,False,False
5950,1995-09-11,False,False,False,False
5951,1995-09-08,False,False,False,False
5952,1995-09-07,False,False,False,False
5953,1995-09-06,False,False,False,False
5954,1995-09-05,False,False,False,False
5955,1995-09-01,False,False,False,False
5956,1995-08-31,False,False,False,False
5957,1995-08-30,False,False,False,False
5958,1995-08-29,False,False,False,False
5959,1995-08-28,False,False,False,False
5960,1995-08-25,False,False,False,False
5961,1995-08-24,False,False,False,False
5962,1995-08-23,False,False,False,False
5963,1995-08-22,False,False,False,False
5964,1995-08-21,False,False,False,False
5965,1995-08-18,False,False,False,False
5966,1995-08-17,False,False,False,False
5967,1995-08-16,False,False,False,False
5968,1995-08-15,False,False,False,False
5969,1995-08-14,False,False,False,False
5970,1995-08-11,False,False,False,False
5971,1995-08-10,False,False,False,False
5972,1995-08-09,False,False,False,False
5973,1995-08-08,False,False,False,False
5974,1995-08-07,False,False,False,False
5975,1995-08-04,False,False,False,False
5976,1995-08-03,False,False,False,False
5977,1995-08-02,False,False,False,False
5978,1995-08-01,False,False,False,False
5979,1995-07-31,False,False,False,False
5980,1995-07-28,False,False,False,False
5981,1995-07-27,False,False,False,False
5982,1995-07-26,False,False,False,False
5983,1995-07-25,False,False,False,False
5984,1995-07-24,False,False,False,False
5985,1995-07-21,False,False,False,False
5986,1995-07-20,False,False,False,False
5987,1995-07-19,False,False,False,False
5988,1995-07-18,True,False,False,False
5989,1995-07-17,True,False,False,False
5990,1995-07-14,True,False,False,False
5991,1995-07-13,True,False,False,False
5992,1995-07-12,True,False,False,False
5993,1995-07-11,True,False,False,False
5994,1995-07-10,True,False,False,False
5995,1995-07-07,True,False,False,False
5996,1995-07-06,True,False,False,False
5997,1995-07-05,True,False,False,False
5998,1995-07-03,True,False,False,False
5999,1995-06-30,False,False,False,False
6000,1995-06-29,False,False,False,False
6001,1995-06-28,False,False,False,False
6002,1995-06-27,False,False,False,False
6003,1995-06-26,False,False,False,False
6004,1995-06-23,False,False,False,False
6005,1995-06-22,True,False,False,False
6006,1995-06-21,False,False,False,False
6007,1995-06-20,True,False,False,False
6008,1995-06-19,True,False,False,False
6009,1995-06-16,False,False,False,False
6010,1995-06-15,False,False,False,False
6011,1995-06-14,True,False,False,False
6012,1995-06-13,True,False,False,False
6013,1995-06-12,False,False,False,False
6014,1995-06-09,False,False,False,False
6015,1995-06-08,False,False,False,False
6016,1995-06-07,True,False,False,False
6017,1995-06-06,True,True,False,False
6018,1995-06-05,True,True,False,False
6019,1995-06-02,True,True,False,False
6020,1995-06-01,False,False,False,False
6021,1995-05-31,True,False,False,False
6022,1995-05-30,False,False,False,False
6023,1995-05-26,False,False,False,False
6024,1995-05-25,False,False,False,False
6025,1995-05-24,True,False,False,False
6026,1995-05-23,False,False,False,False
6027,1995-05-22,False,False,False,False
6028,1995-05-19,False,False,False,False
6029,1995-05-18,False,False,False,False
6030,1995-05-17,False,False,False,False
6031,1995-05-16,False,False,False,False
6032,1995-05-15,False,False,False,False
6033,1995-05-12,False,False,False,False
6034,1995-05-11,False,False,False,False
6035,1995-05-10,False,False,False,False
6036,1995-05-09,False,False,False,False
6037,1995-05-08,False,False,False,False
6038,1995-05-05,False,False,False,False
6039,1995-05-04,False,False,False,False
6040,1995-05-03,False,False,False,False
6041,1995-05-02,False,False,False,False
6042,1995-05-01,False,False,False,False
6043,1995-04-28,False,False,False,False
6044,1995-04-27,False,False,False,False
6045,1995-04-26,False,False,False,False
6046,1995-04-25,False,False,False,False
6047,1995-04-24,False,False,False,False
6048,1995-04-21,False,False,False,False
6049,1995-04-20,False,False,False,False
6050,1995-04-19,False,False,False,False
6051,1995-04-18,False,False,False,False
6052,1995-04-17,False,False,False,False
6053,1995-04-13,False,False,False,False
6054,1995-04-12,False,False,False,False
6055,1995-04-11,False,False,False,False
6056,1995-04-10,False,False,False,False
6057,1995-04-07,False,False,False,False
6058,1995-04-06,False,False,False,False
6059,1995-04-05,False,False,False,False
6060,1995-04-04,False,False,False,False
6061,1995-04-03,False,False,False,False
6062,1995-03-31,False,False,False,False
6063,1995-03-30,False,False,False,False
6064,1995-03-29,False,False,False,False
6065,1995-03-28,False,False,False,False
6066,1995-03-27,False,False,False,False
6067,1995-03-24,False,False,False,False
6068,1995-03-23,False,False,False,False
6069,1995-03-22,False,False,False,False
6070,1995-03-21,False,False,False,False
6071,1995-03-20,False,False,False,False
6072,1995-03-17,False,False,False,False
6073,1995-03-16,False,False,False,False
6074,1995-03-15,False,False,False,False
6075,1995-03-14,False,False,False,False
6076,1995-03-13,False,False,False,False
6077,1995-03-10,False,False,False,False
6078,1995-03-09,False,False,False,False
6079,1995-03-08,False,False,False,False
6080,1995-03-07,False,False,False,False
6081,1995-03-06,False,False,False,False
6082,1995-03-03,False,False,False,False
6083,1995-03-02,False,False,False,False
6084,1995-03-01,False,False,False,False
6085,1995-02-28,False,False,False,False
6086,1995-02-27,False,False,False,False
6087,1995-02-24,False,False,False,False
6088,1995-02-23,False,False,False,False
6089,1995-02-22,False,False,False,False
6090,1995-02-21,False,False,False,False
6091,1995-02-17,False,False,False,False
6092,1995-02-16,False,False,False,False
6093,1995-02-15,False,False,False,False
6094,1995-02-14,False,False,False,False
6095,1995-02-13,False,False,False,False
6096,1995-02-10,False,False,False,False
6097,1995-02-09,False,False,False,False
6098,1995-02-08,False,False,False,False
6099,1995-02-07,False,False,False,False
6100,1995-02-06,False,False,False,False
6101,1995-02-03,False,False,False,False
6102,1995-02-02,False,False,False,False
6103,1995-02-01,False,False,False,False
6104,1995-01-31,False,False,False,False
6105,1995-01-30,False,False,False,False
6106,1995-01-27,False,False,False,False
6107,1995-01-26,False,False,False,False
6108,1995-01-25,False,False,False,False
6109,1995-01-24,False,False,False,False
6110,1995-01-23,False,False,False,False
6111,1995-01-20,False,False,False,False
6112,1995-01-19,False,False,False,False
6113,1995-01-18,False,False,False,False
6114,1995-01-17,False,False,False,False
6115,1995-01-13,False,False,False,False
6116,1995-01-12,False,False,False,False
6117,1995-01-11,False,False,False,False
6118,1995-01-10,False,False,False,False
6119,1995-01-09,False,False,False,False
6120,1995-01-06,False,False,False,False
6121,1995-01-05,False,False,False,False
6122,1995-01-04,False,False,False,False
6123,1995-01-03,False,False,False,False
6124,1994-12-30,False,False,False,False
6125,1994-12-29,False,False,False,False
6126,1994-12-28,False,False,False,False
6127,1994-12-27,False,False,False,False
6128,1994-12-23,False,False,False,False
6129,1994-12-22,False,False,False,False
6130,1994-12-21,False,False,False,False
6131,1994-12-20,False,False,False,False
6132,1994-12-19,False,False,False,False
6133,1994-12-16,False,False,False,False
6134,1994-12-15,False,False,False,False
6135,1994-12-14,False,False,False,False
6136,1994-12-13,False,False,False,False
6137,1994-12-12,False,False,False,False
6138,1994-12-09,False,False,False,False
6139,1994-12-08,False,False,False,False
6140,1994-12-07,False,False,False,False
6141,1994-12-06,False,False,False,False
6142,1994-12-05,False,False,False,False
6143,1994-12-02,False,False,False,False
6144,1994-12-01,False,False,False,False
6145,1994-11-30,False,False,False,False
6146,1994-11-29,False,False,False,False
6147,1994-11-28,False,False,False,False
6148,1994-11-25,False,False,False,False
6149,1994-11-23,False,False,False,False
6150,1994-11-22,False,False,False,False
6151,1994-11-21,False,False,False,False
6152,1994-11-18,False,False,False,False
6153,1994-11-17,False,False,False,False
6154,1994-11-16,False,False,False,False
6155,1994-11-15,False,False,False,False
6156,1994-11-14,False,False,False,False
6157,1994-11-10,False,False,False,False
6158,1994-11-09,False,False,False,False
6159,1994-11-08,False,False,False,False
6160,1994-11-07,False,False,False,False
6161,1994-11-04,False,False,False,False
6162,1994-11-03,False,False,False,False
6163,1994-11-02,False,False,False,False
6164,1994-11-01,False,False,False,False
6165,1994-10-31,False,False,False,False
6166,1994-10-28,False,False,False,False
6167,1994-10-27,False,False,False,False
6168,1994-10-26,False,False,False,False
6169,1994-10-25,False,False,False,False
6170,1994-10-24,False,False,False,False
6171,1994-10-21,False,False,False,False
6172,1994-10-20,False,False,False,False
6173,1994-10-19,False,False,False,False
6174,1994-10-18,False,False,False,False
6175,1994-10-17,False,False,False,False
6176,1994-10-14,False,False,False,False
6177,1994-10-13,False,False,False,False
6178,1994-10-12,False,False,False,False
6179,1994-10-11,False,False,False,False
6180,1994-10-07,False,False,False,False
6181,1994-10-06,False,False,False,False
6182,1994-10-05,False,False,False,False
6183,1994-10-04,False,False,False,False
6184,1994-10-03,False,False,False,False
6185,1994-09-30,False,False,False,False
6186,1994-09-29,False,False,False,False
6187,1994-09-28,False,False,False,False
6188,1994-09-27,False,False,False,False
6189,1994-09-26,False,False,False,False
6190,1994-09-23,False,False,False,False
6191,1994-09-22,False,False,False,False
6192,1994-09-21,False,False,False,False
6193,1994-09-20,False,False,False,False
6194,1994-09-19,False,False,False,False
6195,1994-09-16,False,False,False,False
6196,1994-09-15,False,False,False,False
6197,1994-09-14,False,False,False,False
6198,1994-09-13,False,False,False,False
6199,1994-09-12,False,False,False,False
6200,1994-09-09,False,False,False,False
6201,1994-09-08,False,False,False,False
6202,1994-09-07,False,False,False,False
6203,1994-09-06,False,False,False,False
6204,1994-09-02,False,False,False,False
6205,1994-09-01,False,False,False,False
6206,1994-08-31,False,False,False,False
6207,1994-08-30,False,False,False,False
6208,1994-08-29,False,False,False,False
6209,1994-08-26,False,False,False,False
6210,1994-08-25,False,False,False,False
6211,1994-08-24,False,False,False,False
6212,1994-08-23,False,False,False,False
6213,1994-08-22,False,False,False,False
6214,1994-08-19,False,False,False,False
6215,1994-08-18,False,False,False,False
6216,1994-08-17,False,False,False,False
6217,1994-08-16,False,False,False,False
6218,1994-08-15,False,False,False,False
6219,1994-08-12,False,False,False,False
6220,1994-08-11,False,False,False,False
6221,1994-08-10,False,False,False,False
6222,1994-08-09,False,False,False,False
6223,1994-08-08,False,False,False,False
6224,1994-08-05,False,False,False,False
6225,1994-08-04,False,False,False,False
6226,1994-08-03,False,False,False,False
6227,1994-08-02,False,False,False,False
6228,1994-08-01,False,False,False,False
6229,1994-07-29,False,False,False,False
6230,1994-07-28,False,False,False,False
6231,1994-07-27,False,False,False,False
6232,1994-07-26,False,False,False,False
6233,1994-07-25,False,False,False,False
6234,1994-07-22,False,False,False,False
6235,1994-07-21,False,False,False,False
6236,1994-07-20,False,False,False,False
6237,1994-07-19,False,False,False,False
6238,1994-07-18,False,False,False,False
6239,1994-07-15,False,False,False,False
6240,1994-07-14,False,False,False,False
6241,1994-07-13,False,False,False,False
6242,1994-07-12,False,False,False,False
6243,1994-07-11,False,False,False,False
6244,1994-07-08,False,False,False,False
6245,1994-07-07,False,False,False,False
6246,1994-07-06,False,False,False,False
6247,1994-07-05,False,False,False,False
6248,1994-07-01,False,False,False,False
6249,1994-06-30,False,False,False,False
6250,1994-06-29,False,False,False,False
6251,1994-06-28,False,False,False,False
6252,1994-06-27,False,False,False,False
6253,1994-06-24,False,False,False,False
6254,1994-06-23,False,False,False,False
6255,1994-06-22,False,False,False,False
6256,1994-06-21,False,False,False,False
6257,1994-06-20,False,False,False,False
6258,1994-06-17,False,False,False,False
6259,1994-06-16,False,False,False,False
6260,1994-06-15,False,False,False,False
6261,1994-06-14,False,False,False,False
6262,1994-06-13,False,False,False,False
6263,1994-06-10,False,False,False,False
6264,1994-06-09,False,False,False,False
6265,1994-06-08,False,False,False,False
6266,1994-06-07,False,False,False,False
6267,1994-06-06,False,False,False,False
6268,1994-06-03,False,False,False,False
6269,1994-06-02,False,False,False,False
6270,1994-06-01,False,False,False,False
6271,1994-05-31,False,False,False,False
6272,1994-05-27,False,False,False,False
6273,1994-05-26,False,False,False,False
6274,1994-05-25,False,False,False,False
6275,1994-05-24,False,False,False,False
6276,1994-05-23,False,False,False,False
6277,1994-05-20,False,False,False,False
6278,1994-05-19,False,False,False,False
6279,1994-05-18,False,False,False,False
6280,1994-05-17,False,False,False,False
6281,1994-05-16,False,False,False,False
6282,1994-05-13,False,False,False,False
6283,1994-05-12,False,False,False,False
6284,1994-05-11,False,False,False,False
6285,1994-05-10,False,False,False,False
6286,1994-05-09,False,False,False,False
6287,1994-05-06,False,False,False,False
6288,1994-05-05,False,False,False,False
6289,1994-05-04,False,False,False,False
6290,1994-05-03,False,False,False,False
6291,1994-05-02,False,False,False,False
6292,1994-04-29,False,False,False,False
6293,1994-04-28,False,False,False,False
6294,1994-04-26,False,False,False,False
6295,1994-04-25,False,False,False,False
6296,1994-04-22,False,False,False,False
6297,1994-04-21,False,False,False,False
6298,1994-04-20,False,False,False,False
6299,1994-04-19,False,False,False,False
6300,1994-04-18,False,False,False,False
6301,1994-04-15,False,False,False,False
6302,1994-04-14,False,False,False,False
6303,1994-04-13,False,False,False,False
6304,1994-04-12,False,False,False,False
6305,1994-04-11,False,False,False,False
6306,1994-04-08,False,False,False,False
6307,1994-04-07,False,False,False,False
6308,1994-04-06,False,False,False,False
6309,1994-04-05,False,False,False,False
6310,1994-04-04,False,False,False,False
6311,1994-03-31,False,False,False,False
6312,1994-03-30,False,False,False,False
6313,1994-03-29,False,False,False,False
6314,1994-03-28,False,False,False,False
6315,1994-03-25,False,False,False,False
6316,1994-03-24,False,False,False,False
6317,1994-03-23,False,False,False,False
6318,1994-03-22,False,False,False,False
6319,1994-03-21,False,False,False,False
6320,1994-03-18,False,False,False,False
6321,1994-03-17,False,False,False,False
6322,1994-03-16,False,False,False,False
6323,1994-03-15,False,False,False,False
6324,1994-03-14,False,False,False,False
6325,1994-03-11,False,False,False,False
6326,1994-03-10,False,False,False,False
6327,1994-03-09,False,False,False,False
6328,1994-03-08,False,False,False,False
6329,1994-03-07,False,False,False,False
6330,1994-03-04,False,False,False,False
6331,1994-03-03,False,False,False,False
6332,1994-03-02,False,False,False,False
6333,1994-03-01,False,False,False,False
6334,1994-02-28,False,False,False,False
6335,1994-02-25,False,False,False,False
6336,1994-02-24,False,False,False,False
6337,1994-02-23,False,False,False,False
6338,1994-02-22,False,False,False,False
6339,1994-02-18,False,False,False,False
